"Tabela 7511 - Produção Física Industrial, por grupos e classes industriais selecionados"
"Variável - PIMPF - Número-índice (2012=100) (Número-índice)"
"Brasil"
"Mês";"Grupos e classes industriais"
"Mês";"10.1 Abate e fabricação de produtos de carne";"10.11 Abate de reses, exceto suínos";"10.12 Abate de suínos, aves e outros pequenos animais";"10.13 Fabricação de produtos de carne";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais";"10.4 Fabricação de óleos e gorduras vegetais e animais";"10.41 Fabricação de óleos vegetais em bruto, exceto óleo de milho";"10.42 Fabricação de óleos vegetais refinados, exceto óleo de milho";"10.43 Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais";"10.5 Laticínios";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais";"10.61 Beneficiamento de arroz e fabricação de produtos do arroz";"10.62 Moagem de trigo e fabricação de derivados";"10.7 Fabricação e refino de açúcar";"10.8 Torrefação e moagem de café";"10.2 e 10.9 Preservação do pescado, fabricação de produtos do pescado e de outros produtos alimentícios";"11.1 Fabricação de bebidas alcoólicas";"11.2 Fabricação de bebidas não alcoólicas";"13.1 Preparação e fiação de fibras têxteis";"13.2 Tecelagem, exceto malha";"13.3 Fabricação de tecidos de malha";"13.5 Fabricação de artefatos têxteis, exceto vestuário";"14.1 Confecção de artigos do vestuário e acessórios";"14.2 Fabricação de artigos de malharia e tricotagem";"15.1 Curtimento e outras preparações de couro";"15.3 e 15.4 Fabricação de calçados e de partes para calçados de qualquer material";"16.1 Desdobramento de madeira";"16.2 Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis";"17.1 Fabricação de celulose e outras pastas para a fabricação de papel";"17.2 Fabricação de papel, cartolina e papel-cartão";"17.3 Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado";"17.4 Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado";"18.1 Atividade de impressão";"18.3 Reprodução de materiais gravados em qualquer suporte";"19.2 Fabricação de produtos derivados do petróleo";"19.3 Fabricação de biocombustíveis";"20.1 Fabricação de produtos químicos inorgânicos";"20.11 Fabricação de cloro e álcalis";"20.12 Fabricação de intermediários para fertilizantes";"20.13 Fabricação de adubos e fertilizantes";"20.14 Fabricação de gases industriais";"20.2 Fabricação de produtos químicos orgânicos";"20.3 e 20.4 Fabricação de resinas e elastômeros e de fibras artificiais e sintéticas";"20.5 Fabricação de defensivos agrícolas e desinfestantes domissanitários";"20.6 Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal";"20.61 Fabricação de sabões e detergentes sintéticos";"20.62 Fabricação de produtos de limpeza e polimento";"20.63 Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"20.7 Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins";"20.9 Fabricação de produtos e preparados químicos diversos";"22.1 Fabricação de produtos de borracha";"22.11 Fabricação de pneumáticos e de câmaras-de-ar";"22.2 Fabricação de produtos de material plástico";"22.21 Fabricação de laminados planos e tubulares de material plástico";"22.22 Fabricação de embalagens de material plástico";"22.23 Fabricação de tubos e acessórios de material plástico para uso na construção";"23.1 Fabricação de vidro e de produtos do vidro";"23.11 Fabricação de vidro plano e de segurança";"23.2 Fabricação de cimento";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"23.4 Fabricação de produtos cerâmicos";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos";"24.1 Produção de ferro-gusa e de ferroligas";"24.2 Siderurgia";"24.3 Produção de tubos de aço, exceto tubos sem costura";"24.4 Metalurgia dos metais não ferrosos";"24.5 Fundição";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"25.5 e 25.9 - Fabricação de equipamento bélico pesado, armas e munições e de produtos de metal não especificados anteriormente";"25.91 Fabricação de embalagens metálicas";"25.92 Fabricação de produtos de trefilados de metal";"26.1 Fabricação de componentes eletrônicos";"26.2 Fabricação de equipamentos de informática e periféricos";"26.3 Fabricação de equipamentos de comunicação";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"27.1 Fabricação de geradores, transformadores e motores elétricos";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"27.5 Fabricação de eletrodomésticos";"27.51 Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico";"27.59 Fabricação de aparelhos eletrodomésticos não especificados anteriormente";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"28.2 Fabricação de máquinas e equipamentos de uso geral";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"28.4 Fabricação de máquinas-ferramenta";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"29.1 Fabricação de automóveis, camionetas e utilitários";"29.2 Fabricação de caminhões e ônibus";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"29.4 Fabricação de peças e acessórios para veículos automotores";"31.0 Fabricação de móveis";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes";"32.3 Fabricação de artefatos para pesca e esporte";"32.4 Fabricação de brinquedos e jogos recreativos";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"32.9 Fabricação de produtos diversos"
"novembro 2002";"91,33";"146,18";"82,14";"69,25";"157,34";"95,98";"97,80";"112,59";"75,27";"102,01";"90,66";"72,70";"100,90";"97,92";"57,55";"-";"90,52";"75,81";"159,30";"142,11";"102,40";"-";"166,64";"59,67";"103,23";"-";"-";"119,71";"70,06";"79,50";"94,77";"80,67";"-";"-";"88,02";"76,21";"105,85";"116,21";"89,52";"115,42";"100,79";"-";"-";"65,22";"84,41";"72,21";"-";"93,06";"64,50";"-";"89,30";"106,01";"94,65";"-";"107,72";"82,01";"99,23";"87,02";"76,16";"81,32";"75,06";"93,79";"82,58";"98,81";"-";"-";"98,38";"-";"-";"82,19";"83,89";"-";"111,30";"96,10";"-";"32,93";"-";"103,72";"-";"-";"-";"-";"180,24";"67,85";"57,14";"151,51";"-";"90,06";"-";"97,31";"-";"44,31";"71,23";"55,45";"55,24";"66,74";"76,21";"97,85";"95,65";"-";"-";"-";"90,48"
"dezembro 2002";"88,90";"136,52";"81,56";"63,49";"115,37";"83,89";"87,28";"95,69";"61,71";"108,05";"84,86";"57,33";"98,75";"56,00";"52,27";"-";"97,98";"79,46";"134,29";"113,44";"63,27";"-";"107,12";"38,17";"100,80";"-";"-";"108,36";"70,89";"83,51";"85,95";"69,62";"-";"-";"80,61";"35,41";"94,76";"115,02";"80,15";"82,90";"99,51";"-";"-";"48,99";"71,11";"61,04";"-";"76,44";"57,86";"-";"79,73";"96,39";"85,90";"-";"112,13";"68,60";"93,03";"73,83";"67,50";"75,82";"74,85";"80,73";"77,44";"98,59";"-";"-";"80,65";"-";"-";"68,87";"70,03";"-";"102,35";"76,34";"-";"38,53";"-";"55,21";"-";"-";"-";"-";"151,30";"61,17";"51,41";"137,36";"-";"75,21";"-";"66,27";"-";"38,23";"63,95";"44,57";"37,08";"52,13";"62,34";"82,05";"91,23";"-";"-";"-";"73,65"
"janeiro 2003";"94,02";"136,93";"87,16";"73,52";"74,31";"53,27";"40,36";"93,21";"65,36";"113,07";"90,39";"70,91";"109,44";"47,66";"49,28";"-";"70,49";"55,10";"145,49";"116,01";"77,14";"-";"95,31";"47,77";"105,00";"-";"-";"112,94";"71,69";"85,09";"83,00";"77,86";"-";"-";"84,06";"22,55";"94,16";"117,53";"78,32";"80,01";"99,35";"-";"-";"41,40";"72,96";"67,78";"-";"78,53";"54,10";"-";"90,80";"106,84";"83,76";"-";"99,16";"59,39";"98,18";"86,70";"60,06";"70,04";"76,92";"90,29";"75,39";"98,72";"-";"-";"91,07";"-";"-";"80,21";"78,31";"-";"105,45";"85,58";"-";"34,89";"-";"62,19";"-";"-";"-";"-";"131,03";"57,58";"47,83";"133,67";"-";"79,23";"-";"67,66";"-";"34,52";"70,60";"49,82";"56,07";"52,36";"77,53";"70,42";"50,88";"-";"-";"-";"82,42"
"fevereiro 2003";"88,51";"133,83";"80,59";"73,47";"48,97";"66,10";"57,18";"100,28";"68,84";"96,53";"82,35";"64,30";"104,55";"26,05";"53,27";"-";"64,46";"57,29";"141,78";"116,25";"81,00";"-";"105,65";"62,70";"96,54";"-";"-";"108,15";"68,40";"77,41";"84,40";"70,27";"-";"-";"76,09";"10,54";"89,91";"98,80";"68,88";"93,85";"92,36";"-";"-";"35,03";"66,90";"60,52";"-";"74,75";"48,61";"-";"87,83";"101,89";"81,03";"-";"92,12";"65,76";"89,31";"78,81";"58,10";"76,43";"72,31";"89,06";"70,74";"91,66";"-";"-";"102,27";"-";"-";"80,39";"89,72";"-";"88,82";"84,10";"-";"34,19";"-";"72,69";"-";"-";"-";"-";"166,17";"56,16";"48,00";"119,84";"-";"83,89";"-";"85,07";"-";"43,45";"89,62";"49,62";"59,95";"62,83";"77,18";"67,57";"35,68";"-";"-";"-";"75,87"
"março 2003";"90,67";"137,32";"82,95";"70,96";"36,30";"100,45";"102,07";"133,08";"66,81";"98,88";"87,92";"64,62";"111,65";"15,60";"59,27";"-";"66,44";"61,49";"151,69";"125,94";"83,39";"-";"107,31";"53,53";"105,85";"-";"-";"109,94";"71,74";"86,96";"84,83";"66,29";"-";"-";"93,03";"4,84";"96,80";"112,68";"86,26";"85,67";"102,40";"-";"-";"43,57";"73,22";"71,06";"-";"75,93";"53,86";"-";"93,61";"111,28";"78,87";"-";"93,21";"59,38";"96,15";"87,26";"60,23";"74,59";"79,77";"89,66";"75,83";"103,32";"-";"-";"106,03";"-";"-";"85,20";"90,91";"-";"96,12";"93,05";"-";"43,06";"-";"63,66";"-";"-";"-";"-";"155,92";"49,45";"42,10";"106,86";"-";"87,34";"-";"88,91";"-";"44,02";"76,67";"47,40";"59,00";"72,17";"77,59";"64,05";"58,20";"-";"-";"-";"78,34"
"abril 2003";"88,34";"129,69";"81,30";"72,81";"36,70";"107,45";"114,80";"123,85";"67,16";"89,48";"88,38";"72,15";"106,15";"35,30";"58,13";"-";"61,63";"52,03";"144,35";"118,93";"79,87";"-";"107,46";"58,68";"107,09";"-";"-";"108,49";"75,04";"86,41";"83,10";"67,35";"-";"-";"86,96";"59,61";"91,61";"115,94";"85,93";"77,32";"94,61";"-";"-";"48,16";"72,43";"74,10";"-";"71,03";"54,10";"-";"90,23";"106,45";"75,80";"-";"88,75";"56,06";"92,53";"84,97";"54,56";"68,09";"77,65";"85,22";"77,63";"98,39";"-";"-";"106,78";"-";"-";"82,52";"92,00";"-";"92,77";"94,58";"-";"50,40";"-";"93,75";"-";"-";"-";"-";"177,27";"52,03";"45,32";"104,44";"-";"84,31";"-";"98,66";"-";"44,54";"79,19";"49,07";"55,06";"68,06";"74,91";"70,31";"79,08";"-";"-";"-";"74,15"
"maio 2003";"94,18";"137,46";"86,75";"78,47";"38,83";"115,53";"122,24";"130,64";"78,64";"83,27";"96,31";"74,40";"120,34";"124,11";"59,21";"-";"66,20";"50,33";"151,04";"119,31";"84,43";"-";"115,72";"65,60";"107,62";"-";"-";"110,46";"71,15";"85,13";"85,13";"59,53";"-";"-";"86,30";"122,20";"99,49";"110,77";"86,03";"104,85";"95,07";"-";"-";"44,68";"80,51";"70,89";"-";"88,71";"54,54";"-";"92,71";"111,80";"76,61";"-";"90,68";"59,25";"93,23";"83,86";"61,63";"77,63";"79,23";"89,89";"75,48";"101,97";"-";"-";"113,03";"-";"-";"79,56";"93,03";"-";"93,35";"95,62";"-";"50,45";"-";"78,97";"-";"-";"-";"-";"164,02";"46,97";"39,42";"105,91";"-";"84,37";"-";"95,66";"-";"48,35";"82,10";"53,04";"56,89";"70,27";"78,97";"72,89";"93,53";"-";"-";"-";"73,13"
"junho 2003";"86,76";"124,68";"81,12";"64,39";"48,42";"110,45";"114,42";"130,47";"79,15";"83,90";"84,90";"64,64";"108,31";"168,42";"58,01";"-";"62,95";"49,47";"148,30";"115,40";"73,67";"-";"113,75";"65,77";"94,19";"-";"-";"104,92";"73,29";"87,96";"81,51";"53,56";"-";"-";"83,50";"153,71";"104,20";"105,80";"80,56";"124,37";"94,03";"-";"-";"41,89";"74,20";"65,07";"-";"81,82";"46,89";"-";"88,28";"109,82";"74,53";"-";"90,41";"59,05";"86,32";"74,92";"58,03";"70,25";"77,77";"86,36";"81,02";"97,56";"-";"-";"104,22";"-";"-";"74,73";"85,27";"-";"97,30";"79,39";"-";"42,81";"-";"83,72";"-";"-";"-";"-";"165,76";"43,97";"37,36";"95,56";"-";"76,99";"-";"93,91";"-";"46,02";"71,21";"46,55";"54,19";"64,06";"73,97";"66,36";"90,68";"-";"-";"-";"72,03"
"julho 2003";"91,67";"126,50";"87,00";"66,03";"97,88";"114,32";"119,64";"131,08";"81,02";"88,33";"95,30";"76,97";"123,80";"192,75";"66,96";"-";"65,75";"58,84";"147,41";"121,32";"76,57";"-";"127,41";"69,28";"92,44";"-";"-";"113,22";"75,07";"90,02";"82,60";"66,41";"-";"-";"88,36";"168,99";"116,01";"108,55";"96,45";"161,65";"91,53";"-";"-";"47,03";"75,40";"68,83";"-";"82,52";"54,66";"-";"94,75";"117,25";"78,46";"-";"93,14";"64,97";"87,07";"76,09";"63,27";"80,26";"77,28";"95,48";"90,44";"99,52";"-";"-";"111,81";"-";"-";"79,73";"90,99";"-";"95,79";"89,49";"-";"44,82";"-";"97,71";"-";"-";"-";"-";"168,98";"47,70";"41,46";"96,36";"-";"83,85";"-";"101,77";"-";"47,33";"93,86";"48,74";"57,21";"75,50";"76,74";"74,63";"106,90";"-";"-";"-";"80,48"
"agosto 2003";"87,00";"123,17";"81,48";"67,01";"125,27";"113,58";"117,81";"140,42";"75,56";"90,90";"93,90";"71,49";"120,89";"204,47";"70,05";"-";"61,96";"58,08";"147,81";"123,98";"87,01";"-";"130,91";"66,11";"98,69";"-";"-";"111,63";"73,03";"89,28";"82,98";"73,21";"-";"-";"87,35";"171,08";"120,47";"114,82";"101,16";"173,01";"91,47";"-";"-";"56,16";"79,14";"71,61";"-";"86,95";"54,09";"-";"93,93";"115,45";"80,04";"-";"88,34";"71,61";"93,92";"85,99";"64,48";"74,96";"76,20";"90,73";"90,06";"103,69";"-";"-";"105,88";"-";"-";"80,59";"87,73";"-";"81,21";"84,81";"-";"41,02";"-";"86,09";"-";"-";"-";"-";"167,06";"53,02";"47,12";"99,07";"-";"81,04";"-";"109,03";"-";"47,94";"88,17";"48,79";"56,37";"69,38";"74,43";"74,71";"98,75";"-";"-";"-";"78,43"
"setembro 2003";"91,56";"137,58";"84,23";"69,24";"120,45";"111,74";"110,43";"144,58";"88,36";"92,14";"93,82";"72,08";"116,95";"211,20";"72,39";"-";"67,68";"61,62";"149,00";"126,71";"91,14";"-";"145,05";"68,04";"98,76";"-";"-";"121,06";"74,54";"84,63";"90,51";"81,54";"-";"-";"91,52";"176,13";"121,09";"120,31";"98,75";"179,25";"86,46";"-";"-";"70,68";"80,68";"74,18";"-";"87,03";"59,00";"-";"93,59";"111,97";"80,99";"-";"87,22";"68,50";"92,17";"86,62";"62,61";"76,69";"75,61";"91,25";"88,21";"102,68";"-";"-";"102,89";"-";"-";"87,53";"88,28";"-";"110,82";"99,41";"-";"47,43";"-";"107,94";"-";"-";"-";"-";"204,07";"61,93";"53,91";"124,52";"-";"87,31";"-";"114,53";"-";"48,32";"89,17";"56,72";"62,38";"73,00";"80,45";"80,30";"100,71";"-";"-";"-";"89,72"
"outubro 2003";"97,56";"148,09";"89,24";"75,76";"145,22";"107,96";"108,87";"130,53";"85,47";"92,09";"96,41";"77,16";"116,41";"200,19";"66,79";"-";"79,85";"69,00";"153,33";"136,17";"105,31";"-";"154,79";"73,42";"103,13";"-";"-";"131,83";"78,24";"87,65";"89,75";"84,55";"-";"-";"90,99";"170,99";"131,58";"117,15";"89,72";"201,12";"104,29";"-";"-";"54,48";"89,24";"79,95";"-";"96,83";"70,49";"-";"102,29";"121,21";"91,00";"-";"98,95";"77,80";"107,29";"111,45";"67,62";"80,25";"78,05";"99,59";"90,30";"102,14";"-";"-";"111,86";"-";"-";"96,43";"99,30";"-";"101,44";"97,72";"-";"54,60";"-";"114,17";"-";"-";"-";"-";"228,68";"69,96";"61,15";"138,75";"-";"90,42";"-";"124,83";"-";"54,41";"88,53";"59,98";"63,33";"81,71";"83,73";"94,54";"92,33";"-";"-";"-";"101,37"
"novembro 2003";"87,87";"129,64";"81,32";"66,59";"136,23";"99,24";"103,19";"116,79";"70,16";"91,06";"90,48";"71,32";"112,21";"112,87";"67,41";"-";"78,81";"68,56";"147,84";"128,71";"98,70";"-";"147,37";"64,68";"98,36";"-";"-";"118,56";"72,66";"86,42";"85,78";"80,67";"-";"-";"81,42";"90,29";"109,93";"113,29";"85,10";"144,27";"92,00";"-";"-";"50,67";"82,24";"73,17";"-";"89,91";"67,84";"-";"93,81";"111,32";"88,41";"-";"95,49";"73,29";"100,43";"95,27";"62,17";"75,02";"75,46";"86,01";"87,45";"99,57";"-";"-";"99,60";"-";"-";"90,87";"86,46";"-";"95,23";"92,46";"-";"61,31";"-";"112,18";"-";"-";"-";"-";"207,92";"69,42";"60,63";"138,03";"-";"86,72";"-";"116,53";"-";"50,93";"86,82";"57,83";"70,69";"74,54";"78,96";"91,72";"106,10";"-";"-";"-";"89,44"
"dezembro 2003";"87,26";"124,91";"81,96";"62,19";"117,32";"87,35";"84,96";"103,27";"82,32";"102,21";"86,75";"57,68";"114,60";"54,07";"55,98";"-";"103,41";"76,35";"132,92";"101,24";"63,60";"-";"88,07";"39,70";"93,18";"-";"-";"115,19";"78,43";"87,94";"81,20";"75,03";"-";"-";"82,89";"36,75";"97,86";"108,43";"98,85";"96,26";"86,96";"-";"-";"47,67";"76,72";"68,25";"-";"83,10";"59,23";"-";"87,35";"105,85";"78,49";"-";"92,30";"51,48";"95,40";"87,34";"58,62";"73,28";"70,93";"82,16";"82,80";"96,61";"-";"-";"82,58";"-";"-";"86,10";"81,15";"-";"95,06";"85,96";"-";"54,21";"-";"80,85";"-";"-";"-";"-";"178,51";"61,35";"55,02";"110,80";"-";"73,93";"-";"78,26";"-";"48,59";"68,52";"53,71";"44,29";"70,15";"66,70";"80,86";"106,26";"-";"-";"-";"76,97"
"janeiro 2004";"90,59";"131,38";"84,71";"64,80";"96,25";"64,18";"50,41";"102,64";"80,59";"103,37";"89,77";"58,80";"123,24";"38,18";"56,87";"-";"70,75";"59,56";"137,62";"114,14";"85,73";"-";"79,76";"52,95";"99,70";"-";"-";"117,57";"80,78";"92,86";"83,10";"76,57";"-";"-";"90,74";"18,20";"100,44";"111,80";"81,68";"111,53";"92,87";"-";"-";"56,58";"77,09";"72,98";"-";"81,53";"50,74";"-";"92,40";"109,70";"81,80";"-";"90,53";"64,06";"97,64";"95,49";"57,38";"69,24";"76,22";"90,92";"71,24";"97,78";"-";"-";"103,34";"-";"-";"90,23";"75,82";"-";"114,78";"94,20";"-";"57,10";"-";"82,88";"-";"-";"-";"-";"180,94";"58,97";"51,88";"114,27";"-";"80,25";"-";"83,17";"-";"49,57";"70,84";"57,53";"58,65";"60,09";"83,18";"72,47";"46,77";"-";"-";"-";"83,05"
"fevereiro 2004";"87,96";"131,85";"80,63";"70,12";"62,38";"76,17";"67,31";"111,25";"77,92";"93,04";"79,64";"58,06";"94,06";"29,52";"58,99";"-";"67,25";"56,29";"131,56";"113,80";"92,60";"-";"90,28";"51,96";"91,77";"-";"-";"109,72";"76,65";"86,40";"78,86";"70,71";"-";"-";"87,80";"13,59";"86,38";"103,16";"77,82";"72,85";"88,58";"-";"-";"40,95";"69,77";"61,62";"-";"76,55";"48,05";"-";"93,49";"110,86";"78,49";"-";"84,47";"60,61";"86,00";"79,71";"54,42";"71,79";"71,44";"89,08";"79,19";"97,35";"-";"-";"109,22";"-";"-";"93,30";"83,72";"-";"75,90";"96,09";"-";"53,86";"-";"89,86";"-";"-";"-";"-";"181,60";"55,29";"48,09";"111,50";"-";"83,29";"-";"109,44";"-";"52,35";"72,67";"52,77";"66,00";"74,15";"86,07";"64,70";"125,39";"-";"-";"-";"67,50"
"março 2004";"100,36";"151,92";"92,11";"75,70";"51,59";"100,57";"96,05";"138,30";"84,54";"89,45";"96,46";"77,73";"119,72";"28,88";"74,36";"-";"64,89";"63,06";"157,90";"132,37";"101,02";"-";"117,77";"61,37";"114,67";"-";"-";"133,82";"80,31";"91,07";"92,21";"79,69";"-";"-";"94,70";"11,06";"90,66";"114,05";"86,47";"66,48";"95,07";"-";"-";"45,08";"90,56";"83,20";"-";"97,26";"57,58";"-";"107,51";"126,02";"89,27";"-";"89,96";"70,21";"96,42";"97,60";"63,61";"85,02";"78,01";"98,12";"86,23";"105,06";"-";"-";"130,28";"-";"-";"110,84";"105,52";"-";"95,24";"110,30";"-";"67,25";"-";"111,70";"-";"-";"-";"-";"220,70";"63,87";"56,83";"118,74";"-";"95,61";"-";"122,22";"-";"64,67";"88,43";"69,50";"84,08";"90,71";"105,45";"81,14";"65,76";"-";"-";"-";"104,50"
"abril 2004";"94,01";"142,39";"86,42";"69,39";"38,81";"108,29";"112,14";"123,47";"81,57";"80,22";"93,74";"81,43";"114,31";"34,39";"74,13";"-";"72,05";"57,91";"155,04";"122,00";"98,30";"-";"109,99";"67,04";"107,85";"-";"-";"125,52";"73,54";"88,03";"86,85";"80,82";"-";"-";"90,46";"25,38";"92,25";"113,10";"84,19";"78,39";"94,06";"-";"-";"39,06";"68,75";"59,69";"-";"75,81";"52,65";"-";"99,77";"117,07";"81,34";"-";"83,94";"62,45";"90,91";"96,60";"58,25";"79,21";"74,99";"98,89";"85,86";"101,10";"-";"-";"118,87";"-";"-";"100,25";"97,14";"-";"80,17";"104,49";"-";"65,74";"-";"120,75";"-";"-";"-";"-";"205,72";"66,52";"56,51";"144,62";"-";"85,13";"-";"104,47";"-";"65,01";"74,37";"60,64";"80,13";"73,20";"97,52";"73,65";"69,82";"-";"-";"-";"88,89"
"maio 2004";"100,62";"148,32";"89,68";"110,56";"47,30";"116,11";"119,07";"136,23";"88,33";"81,74";"90,02";"71,65";"123,44";"96,94";"79,65";"-";"65,71";"55,58";"158,74";"131,06";"102,50";"-";"112,19";"72,66";"111,37";"-";"-";"124,42";"78,38";"92,73";"94,19";"81,55";"-";"-";"84,79";"86,04";"101,18";"119,43";"81,01";"111,10";"97,11";"-";"-";"47,30";"89,65";"83,36";"-";"96,46";"51,63";"-";"105,23";"122,38";"83,07";"-";"89,64";"61,56";"96,81";"104,20";"63,73";"81,15";"77,37";"105,99";"91,85";"106,55";"-";"-";"125,46";"-";"-";"101,05";"101,45";"-";"90,48";"105,50";"-";"63,35";"-";"112,62";"-";"-";"-";"-";"187,63";"62,52";"56,58";"108,93";"-";"93,26";"-";"106,95";"-";"63,71";"88,26";"64,28";"83,41";"78,32";"104,67";"77,68";"82,19";"-";"-";"-";"90,19"
"junho 2004";"102,76";"158,47";"90,16";"112,66";"62,58";"114,67";"118,14";"123,91";"94,39";"80,56";"87,67";"67,85";"113,40";"148,88";"83,40";"-";"62,31";"49,96";"159,43";"136,26";"101,41";"-";"117,79";"88,46";"110,33";"-";"-";"123,37";"76,21";"90,02";"92,75";"79,63";"-";"-";"80,34";"130,42";"108,29";"117,02";"75,04";"131,62";"100,28";"-";"-";"51,38";"89,77";"78,48";"-";"100,16";"53,07";"-";"101,98";"121,01";"83,26";"-";"88,46";"58,33";"96,52";"92,56";"64,29";"80,93";"74,99";"100,37";"92,92";"104,65";"-";"-";"126,36";"-";"-";"102,39";"105,11";"-";"81,46";"110,69";"-";"70,56";"-";"102,15";"-";"-";"-";"-";"197,06";"61,17";"55,49";"105,48";"-";"94,39";"-";"107,05";"-";"67,58";"86,41";"65,67";"83,79";"86,24";"103,69";"72,81";"104,90";"-";"-";"-";"97,47"
"julho 2004";"103,61";"145,96";"93,71";"114,36";"116,92";"117,87";"121,64";"140,31";"85,23";"88,69";"90,41";"71,72";"115,13";"171,25";"74,98";"-";"68,58";"57,73";"167,62";"145,39";"105,85";"-";"135,60";"83,37";"112,25";"-";"-";"127,80";"78,97";"95,27";"94,67";"77,21";"-";"-";"86,07";"150,98";"113,02";"123,87";"86,34";"138,41";"99,44";"-";"-";"49,36";"91,70";"81,55";"-";"101,28";"58,77";"-";"107,24";"126,98";"88,19";"-";"94,39";"71,56";"101,06";"98,98";"68,99";"86,48";"77,26";"106,56";"94,77";"107,03";"-";"-";"133,53";"-";"-";"108,21";"116,30";"-";"95,82";"119,82";"-";"65,79";"-";"118,07";"-";"-";"-";"-";"223,32";"60,43";"53,71";"112,90";"-";"98,10";"-";"98,10";"-";"74,05";"95,82";"68,77";"88,70";"92,81";"105,50";"76,43";"106,12";"-";"-";"-";"100,65"
"agosto 2004";"103,25";"154,16";"91,29";"116,73";"132,10";"117,95";"118,83";"141,11";"95,00";"88,08";"90,94";"77,83";"117,92";"201,29";"74,88";"-";"70,70";"57,98";"164,41";"150,17";"109,11";"-";"146,89";"74,36";"113,87";"-";"-";"132,63";"77,37";"94,33";"95,65";"82,58";"-";"-";"84,83";"181,40";"126,44";"116,89";"96,47";"170,00";"106,50";"-";"-";"60,74";"93,86";"86,26";"-";"102,18";"56,35";"-";"105,71";"125,24";"91,16";"-";"95,48";"77,93";"106,69";"108,37";"71,14";"90,40";"80,09";"108,64";"95,45";"107,34";"-";"-";"135,81";"-";"-";"110,30";"109,29";"-";"100,84";"120,08";"-";"61,03";"-";"124,40";"-";"-";"-";"-";"215,37";"67,27";"60,50";"120,11";"-";"103,09";"-";"116,00";"-";"68,73";"92,16";"71,43";"88,84";"85,78";"106,48";"79,47";"109,38";"-";"-";"-";"108,42"
"setembro 2004";"101,95";"151,70";"89,73";"120,33";"139,92";"111,15";"111,07";"136,55";"89,77";"94,22";"90,46";"74,44";"114,26";"217,36";"65,81";"-";"86,32";"67,71";"157,69";"146,32";"105,58";"-";"150,98";"75,94";"105,38";"-";"-";"134,62";"74,14";"94,04";"93,27";"82,72";"-";"-";"86,45";"195,44";"130,01";"118,62";"96,74";"188,29";"103,00";"-";"-";"70,89";"91,28";"81,37";"-";"100,62";"66,91";"-";"104,72";"122,79";"91,90";"-";"99,96";"79,28";"95,42";"93,62";"69,80";"88,12";"77,27";"109,29";"90,01";"105,54";"-";"-";"126,64";"-";"-";"110,78";"104,16";"-";"106,31";"118,11";"-";"57,99";"-";"130,65";"-";"-";"-";"-";"178,33";"71,46";"63,72";"131,90";"-";"97,83";"-";"108,38";"-";"71,75";"90,05";"72,63";"87,99";"86,15";"104,64";"77,35";"101,43";"-";"-";"-";"100,75"
